Area,Item,Year,Area_Harvested_ha,Production_tons,Yield_kg_ha
T�rkiye,Poppy seed,2020,35012.0,20542.0,586.7
T�rkiye,Poppy seed,2021,41892.0,21037.0,502.2
T�rkiye,Poppy seed,2022,26501.0,12240.0,461.9
T�rkiye,Poppy seed,2023,22255.0,7922.0,356.0
Uganda,Maize (corn),2019,1887000.0,2760000.0,1462.6
Uganda,Maize (corn),2020,2036000.0,3500000.0,1719.1
Uganda,Maize (corn),2021,1591000.0,3500000.0,2199.9
Uganda,Maize (corn),2022,2154000.0,4738000.0,2199.6
Uganda,Maize (corn),2023,1100000.0,2800000.0,2545.5
Uganda,Millet,2019,51305.0,72000.0,1403.4
Uganda,Millet,2020,50565.0,70000.0,1384.3
Uganda,Millet,2021,51107.0,70000.0,1369.7
Uganda,Millet,2022,95238.0,129000.0,1354.5
Uganda,Millet,2023,55000.0,70000.0,1272.7
Uganda,"Onions and shallots, dry (excluding dehydrated)",2019,81059.0,335554.28,4139.6
Uganda,"Onions and shallots, dry (excluding dehydrated)",2020,81772.0,328007.93,4011.2
Uganda,"Onions and shallots, dry (excluding dehydrated)",2021,81973.0,330452.82,4031.3
Uganda,"Onions and shallots, dry (excluding dehydrated)",2022,81601.0,331338.34,4060.5
Uganda,"Onions and shallots, dry (excluding dehydrated)",2023,81782.0,329933.03,4034.3
Uganda,"Other fruits, n.e.c.",2019,7903.0,52532.05,6646.8
Uganda,"Other fruits, n.e.c.",2020,7927.0,52624.72,6638.9
Uganda,"Other fruits, n.e.c.",2021,7932.0,52592.84,6630.3
Uganda,"Other fruits, n.e.c.",2022,7939.0,52600.51,6625.7
Uganda,"Other fruits, n.e.c.",2023,7945.0,52608.17,6621.2
Uganda,"Other vegetables, fresh n.e.c.",2019,154141.0,999704.67,6485.6
Uganda,"Other vegetables, fresh n.e.c.",2020,152129.0,995878.76,6546.3
Uganda,"Other vegetables, fresh n.e.c.",2021,152226.0,1002152.28,6583.3
Uganda,"Other vegetables, fresh n.e.c.",2022,152832.0,999245.24,6538.2
Uganda,"Other vegetables, fresh n.e.c.",2023,152396.0,999092.1,6555.9
Uganda,Potatoes,2019,30168.0,260000.0,8618.3
Uganda,Potatoes,2020,34222.0,250000.0,7305.2
Uganda,Potatoes,2021,52010.0,394400.0,7583.2
Uganda,Potatoes,2022,56538.0,434000.0,7676.2
Uganda,Potatoes,2023,54320.0,422025.79,7769.2
Uganda,Rice,2019,177000.0,167000.0,943.5
Uganda,Rice,2020,221000.0,275000.0,1244.3
Uganda,Rice,2021,219000.0,327900.0,1497.3
Uganda,Rice,2022,231000.0,347000.0,1502.2
Uganda,Rice,2023,200000.0,260000.0,1300.0
Uganda,"Seed cotton, unginned",2019,90000.0,120000.0,1333.3
Uganda,"Seed cotton, unginned",2020,94000.0,130000.0,1383.0
Uganda,"Seed cotton, unginned",2021,99000.0,135000.0,1363.6
Uganda,"Seed cotton, unginned",2022,99000.0,135000.0,1363.6
Uganda,"Seed cotton, unginned",2023,96000.0,139849.24,1456.8
Uganda,Sesame seed,2019,212000.0,144000.0,679.2
Uganda,Sesame seed,2020,215000.0,146000.0,679.1
Uganda,Sesame seed,2021,215000.0,142000.0,660.5
Uganda,Sesame seed,2022,215000.0,138000.0,641.9
Uganda,Sesame seed,2023,215000.0,140000.0,651.2
Uganda,Soya beans,2019,215000.0,127000.0,590.7
Uganda,Soya beans,2020,225000.0,138000.0,613.3
Uganda,Soya beans,2021,173000.0,138000.0,797.7
Uganda,Soya beans,2022,215000.0,172000.0,800.0
Uganda,Soya beans,2023,210000.0,150000.0,714.3
Uganda,Sugar cane,2019,78000.0,5500000.0,70512.8
Uganda,Sugar cane,2020,76404.0,5360000.0,70153.7
Uganda,Sugar cane,2021,85000.0,5900000.0,69411.8
Uganda,Sugar cane,2022,90560.0,6218982.24,68672.5
Uganda,Sugar cane,2023,88328.0,6189665.23,70076.0
Uganda,Sunflower seed,2019,265000.0,260000.0,981.1
Uganda,Sunflower seed,2020,275000.0,275000.0,1000.0
Uganda,Sunflower seed,2021,280000.0,282000.0,1007.1
Uganda,Sunflower seed,2022,283000.0,290000.0,1024.7
Uganda,Sunflower seed,2023,287000.0,300000.0,1045.3
Uganda,Wheat,2019,14803.0,24000.0,1621.3
Uganda,Wheat,2020,15000.0,25000.0,1666.7
Uganda,Wheat,2021,15000.0,25000.0,1666.7
Uganda,Wheat,2022,15000.0,25000.0,1666.7
Uganda,Wheat,2023,15000.0,25000.0,1666.7
Uganda,"Beans, dry",2019,546458.0,437000.0,799.7
Uganda,"Beans, dry",2020,679124.0,786000.0,1157.4
Uganda,"Beans, dry",2021,963000.0,770000.0,799.6
Uganda,"Beans, dry",2022,1034000.0,827000.0,799.8
Uganda,"Beans, dry",2023,1164419.0,865202.84,743.0
Uganda,Tomatoes,2019,6541.0,38836.17,5937.7
Uganda,Tomatoes,2020,6623.0,38231.32,5772.6
Uganda,Tomatoes,2021,6656.0,38257.72,5748.1
Uganda,Tomatoes,2022,6606.0,38441.74,5818.9
Uganda,Tomatoes,2023,6628.0,38310.26,5779.8
Uganda,Unmanufactured tobacco,2019,22456.0,31044.51,1382.5
Uganda,Unmanufactured tobacco,2020,22386.0,33180.95,1482.2
Uganda,Unmanufactured tobacco,2021,22737.0,31989.05,1406.9
Uganda,Unmanufactured tobacco,2022,23075.0,32488.66,1408.0
Uganda,Unmanufactured tobacco,2023,23313.0,32848.16,1409.0
Uganda,"Chick peas, dry",2019,8986.0,5687.72,632.9
Uganda,"Chick peas, dry",2020,9151.0,5553.71,606.9
Uganda,"Chick peas, dry",2021,9058.0,5598.38,618.1
Uganda,"Chick peas, dry",2022,9147.0,5613.27,613.7
Uganda,"Chick peas, dry",2023,9119.0,5588.45,612.9
Uganda,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,3153.0,3159.98,1002.1
Uganda,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,3187.0,3200.9,1004.4
Uganda,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,3174.0,3190.93,1005.3
Uganda,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,3159.0,3184.96,1008.1
Uganda,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,3145.0,3178.99,1010.9
Uganda,"Groundnuts, excluding shelled",2019,320000.0,133000.0,415.6
Uganda,"Groundnuts, excluding shelled",2020,330000.0,183000.0,554.5
Uganda,"Groundnuts, excluding shelled",2021,352000.0,136000.0,386.4
Uganda,"Groundnuts, excluding shelled",2022,464000.0,272000.0,586.2
Uganda,"Groundnuts, excluding shelled",2023,330000.0,140000.0,424.2
Uganda,"Peas, dry",2019,25976.0,12934.74,498.0
Uganda,"Peas, dry",2020,25096.0,12612.25,502.6
Uganda,"Peas, dry",2021,24857.0,12450.66,500.9
Uganda,"Peas, dry",2022,25310.0,12665.88,500.4
Uganda,"Peas, dry",2023,25087.0,13001.35,518.2
Uganda,Sorghum,2019,96704.0,97000.0,1003.1
Uganda,Sorghum,2020,168719.0,162000.0,960.2
Uganda,Sorghum,2021,341000.0,306700.0,899.4
Uganda,Sorghum,2022,318000.0,286000.0,899.4
Uganda,Sorghum,2023,250000.0,225000.0,900.0
Uganda,"Cassava, fresh",2019,965976.0,2660000.0,2753.7
Uganda,"Cassava, fresh",2020,1038467.0,2084000.0,2006.8
Uganda,"Cassava, fresh",2021,1222301.0,2257790.0,1847.2
Uganda,"Cassava, fresh",2022,1254293.0,2142564.28,1708.2
Uganda,"Cassava, fresh",2023,1152305.0,1876622.4,1628.6
Uganda,Castor oil seeds,2019,3000.0,1000.0,333.3
Uganda,Castor oil seeds,2020,3000.0,1000.0,333.3
Uganda,Castor oil seeds,2021,3000.0,1000.0,333.3
Uganda,Castor oil seeds,2022,3000.0,1000.0,333.3
Uganda,Castor oil seeds,2023,3000.0,1000.0,333.3
Uganda,Cocoa beans,2019,72704.0,35000.0,481.4
Uganda,Cocoa beans,2020,69946.0,35000.0,500.4
Uganda,Cocoa beans,2021,69391.0,35000.0,504.4
Uganda,Cocoa beans,2022,68107.0,35000.0,513.9
Uganda,Cocoa beans,2023,66871.0,35000.0,523.4
Uganda,"Coffee, green",2019,541495.0,313933.0,579.8
Uganda,"Coffee, green",2020,639403.0,360103.0,563.2
Uganda,"Coffee, green",2021,742673.0,414007.0,557.5
Uganda,"Coffee, green",2022,611880.0,338000.0,552.4
Uganda,"Coffee, green",2023,701580.0,384000.0,547.3
Uganda,Pineapples,2019,943.0,8000.0,8486.9
Uganda,Pineapples,2020,1469.0,12500.0,8507.0
Uganda,Pineapples,2021,1209.0,10250.0,8481.5
Uganda,Pineapples,2022,1070.0,9083.22,8487.9
Uganda,Pineapples,2023,964.0,8188.07,8494.3
Uganda,"Sisal, raw",2019,2.0,4.5,2024.5
Uganda,"Sisal, raw",2020,2.0,4.36,1997.4
Uganda,"Sisal, raw",2021,2.0,4.39,2086.0
Uganda,"Sisal, raw",2022,2.0,4.41,2098.3
Uganda,"Sisal, raw",2023,2.0,4.39,2083.3
Uganda,Sweet potatoes,2019,238898.0,1072000.0,4487.3
Uganda,Sweet potatoes,2020,252417.0,1167000.0,4623.3
Uganda,Sweet potatoes,2021,258000.0,1292000.0,5007.8
Uganda,Sweet potatoes,2022,309000.0,1543000.0,4993.5
Uganda,Sweet potatoes,2023,345125.0,1648681.33,4777.1
Uganda,"Other oil seeds, n.e.c.",2019,54983.0,48579.19,883.5
Uganda,"Other oil seeds, n.e.c.",2020,54178.0,48060.63,887.1
Uganda,"Other oil seeds, n.e.c.",2021,54464.0,47944.15,880.3
Uganda,"Other oil seeds, n.e.c.",2022,54541.0,48194.66,883.6
Uganda,"Other oil seeds, n.e.c.",2023,54394.0,48066.48,883.7
Uganda,Tea leaves,2019,29233.0,262000.0,8962.4
Uganda,Tea leaves,2020,42963.0,390000.0,9077.5
Uganda,Tea leaves,2021,47000.0,437000.0,9297.9
Uganda,Tea leaves,2022,45000.0,406000.0,9022.2
Uganda,Tea leaves,2023,43684.0,390493.99,8939.1
Uganda,"Ginger, raw",2019,199.0,662.2,3322.5
Uganda,"Ginger, raw",2020,298.0,1000.0,3354.5
Uganda,"Ginger, raw",2021,326.0,1100.0,3373.1
Uganda,"Ginger, raw",2022,412.0,1400.0,3395.3
Uganda,"Ginger, raw",2023,465.0,1589.85,3418.9
Uganda,"Pigeon peas, dry",2019,38901.0,13400.0,344.5
Uganda,"Pigeon peas, dry",2020,40163.0,13510.33,336.4
Uganda,"Pigeon peas, dry",2021,40401.0,13543.44,335.2
Uganda,"Pigeon peas, dry",2022,39822.0,13484.59,338.6
Uganda,"Pigeon peas, dry",2023,40129.0,13512.79,336.7
Uganda,Plantains and cooking bananas,2019,2093068.0,9400000.0,4491.0
Uganda,Plantains and cooking bananas,2020,2606142.0,11756441.0,4511.1
Uganda,Plantains and cooking bananas,2021,2484081.0,11176675.0,4499.3
Uganda,Plantains and cooking bananas,2022,2504616.0,11230000.0,4483.7
Uganda,Plantains and cooking bananas,2023,2482097.0,11090315.96,4468.1
Uganda,"Pepper (Piper spp.), raw",2019,1760.0,2179.54,1238.2
Uganda,"Pepper (Piper spp.), raw",2020,1733.0,2194.79,1266.6
Uganda,"Pepper (Piper spp.), raw",2021,1699.0,2185.64,1286.5
Uganda,"Pepper (Piper spp.), raw",2022,1731.0,2193.73,1267.5
Uganda,"Pepper (Piper spp.), raw",2023,1721.0,2201.83,1279.5
Uganda,"Cow peas, dry",2019,25586.0,12366.88,483.3
Uganda,"Cow peas, dry",2020,26356.0,12507.29,474.6
Uganda,"Cow peas, dry",2021,26239.0,12438.39,474.0
Uganda,"Cow peas, dry",2022,26060.0,12437.52,477.3
Uganda,"Cow peas, dry",2023,26218.0,12461.07,475.3
Uganda,"Vanilla, raw",2019,372.0,186.67,502.3
Uganda,"Vanilla, raw",2020,361.0,181.46,503.2
Uganda,"Vanilla, raw",2021,364.0,185.06,508.4
Uganda,"Vanilla, raw",2022,365.0,184.78,505.7
Uganda,"Vanilla, raw",2023,363.0,184.5,507.8
Ukraine,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,1700.0,1460.0,858.8
Ukraine,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2700.0,2870.0,1063.0
Ukraine,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,3200.0,3710.0,1159.4
Ukraine,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2022,2700.0,2870.0,1063.0
Ukraine,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2023,1800.0,2460.0,1366.7
Ukraine,Apples,2019,87700.0,1153970.0,13158.2
Ukraine,Apples,2020,85000.0,1114570.0,13112.6
Ukraine,Apples,2021,84400.0,1278870.0,15152.5
Ukraine,Apples,2022,76900.0,1129120.0,14683.0
Ukraine,Apples,2023,75600.0,1172750.0,15512.6
Ukraine,Apricots,2019,7600.0,83660.0,11007.9
Ukraine,Apricots,2020,7300.0,69480.0,9517.8
Ukraine,Apricots,2021,7400.0,56840.0,7681.1
Ukraine,Apricots,2022,6000.0,49710.0,8285.0
Ukraine,Apricots,2023,5300.0,40770.0,7692.5
Ukraine,Barley,2019,2609200.0,8916780.0,3417.4
Ukraine,Barley,2020,2374500.0,7636340.0,3216.0
Ukraine,Barley,2021,2472100.0,9437020.0,3817.4
Ukraine,Barley,2022,1740200.0,5608170.0,3222.7
Ukraine,Barley,2023,1494300.0,5507190.0,3685.5
Ukraine,Cantaloupes and other melons,2019,17700.0,114360.0,6461.0
Ukraine,Cantaloupes and other melons,2020,17100.0,94750.0,5540.9
Ukraine,Cantaloupes and other melons,2021,16200.0,103070.0,6362.3
Ukraine,Cantaloupes and other melons,2022,11200.0,67820.0,6055.4
Ukraine,Cantaloupes and other melons,2023,10800.0,58870.0,5450.9
Ukraine,Grapes,2019,39500.0,366300.0,9273.4
Ukraine,Grapes,2020,37200.0,280960.0,7552.7
Ukraine,Grapes,2021,34700.0,264120.0,7611.5
Ukraine,Grapes,2022,29000.0,257880.0,8892.4
Ukraine,Grapes,2023,26300.0,244870.0,9310.6
Ukraine,Linseed,2019,16900.0,15390.0,910.7
Ukraine,Linseed,2020,14000.0,15730.0,1123.6
Ukraine,Linseed,2021,27600.0,42230.0,1530.1
Ukraine,Linseed,2022,32300.0,27480.0,850.8
Ukraine,Linseed,2023,47500.0,53910.0,1134.9
Ukraine,Maize (corn),2019,4986900.0,35880050.0,7194.9
Ukraine,Maize (corn),2020,5392100.0,30290340.0,5617.5
Ukraine,Maize (corn),2021,5481800.0,42109850.0,7681.8
Ukraine,Maize (corn),2022,4124500.0,26186930.0,6349.1
Ukraine,Maize (corn),2023,3975200.0,31030440.0,7806.0
Ukraine,Millet,2019,93300.0,169730.0,1819.2
Ukraine,Millet,2020,159100.0,256050.0,1609.4
Ukraine,Millet,2021,87100.0,204990.0,2353.5
Ukraine,Millet,2022,49100.0,90580.0,1844.8
Ukraine,Millet,2023,87900.0,203520.0,2315.4
Ukraine,Mustard seed,2019,48300.0,39530.0,818.4
Ukraine,Mustard seed,2020,23200.0,14040.0,605.2
Ukraine,Mustard seed,2021,20400.0,19920.0,976.5
Ukraine,Mustard seed,2022,18500.0,14170.0,765.9
Ukraine,Mustard seed,2023,85000.0,76910.0,904.8
Ukraine,"Onions and shallots, dry (excluding dehydrated)",2019,53900.0,998130.0,18518.2
Ukraine,"Onions and shallots, dry (excluding dehydrated)",2020,55100.0,1033720.0,18760.8
Ukraine,"Onions and shallots, dry (excluding dehydrated)",2021,53800.0,1024360.0,19040.1
Ukraine,"Onions and shallots, dry (excluding dehydrated)",2022,44200.0,809760.0,18320.4
Ukraine,"Onions and shallots, dry (excluding dehydrated)",2023,46700.0,889010.0,19036.6
Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2019,1500.0,1440.0,960.0
Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2020,1600.0,2270.0,1418.8
Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2021,1800.0,4130.0,2294.4
Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2022,2200.0,2990.0,1359.1
Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2023,2100.0,3460.0,1647.6
Ukraine,"Other fruits, n.e.c.",2019,303.0,1197.53,3949.7
Ukraine,"Other fruits, n.e.c.",2020,304.0,1152.26,3787.1
Ukraine,"Other fruits, n.e.c.",2021,303.0,1165.98,3844.5
Ukraine,"Other fruits, n.e.c.",2022,304.0,1171.93,3860.4
Ukraine,"Other fruits, n.e.c.",2023,304.0,1163.39,3830.6
Ukraine,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,39.0,14.2,362.8
Ukraine,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,40.0,14.49,362.6
Ukraine,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,40.0,13.82,342.8
Ukraine,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,40.0,13.82,347.2
Ukraine,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,40.0,13.82,345.3
Ukraine,Other pulses n.e.c.,2019,32700.0,43670.0,1335.5
Ukraine,Other pulses n.e.c.,2020,13200.0,15700.0,1189.4
Ukraine,Other pulses n.e.c.,2021,8700.0,9860.0,1133.3
Ukraine,Other pulses n.e.c.,2022,3400.0,4370.0,1285.3
Ukraine,Other pulses n.e.c.,2023,4600.0,6610.0,1437.0
Ukraine,Other stone fruits,2019,2500.0,14220.0,5688.0
Ukraine,Other stone fruits,2020,2300.0,12230.0,5317.4
Ukraine,Other stone fruits,2021,1500.0,13270.0,8846.7
Ukraine,Other stone fruits,2022,1400.0,13000.0,9285.7
Ukraine,Other stone fruits,2023,2000.0,12630.0,6315.0
Ukraine,"Other vegetables, fresh n.e.c.",2019,44900.0,899050.0,20023.4
Ukraine,"Other vegetables, fresh n.e.c.",2020,44800.0,863370.0,19271.7
Ukraine,"Other vegetables, fresh n.e.c.",2021,46000.0,899940.0,19563.9
Ukraine,"Other vegetables, fresh n.e.c.",2022,41000.0,804320.0,19617.6
Ukraine,"Other vegetables, fresh n.e.c.",2023,40400.0,816860.0,20219.3
Ukraine,Peaches and nectarines,2019,2900.0,24200.0,8344.8
Ukraine,Peaches and nectarines,2020,2700.0,17430.0,6455.6
Ukraine,Peaches and nectarines,2021,2600.0,17680.0,6800.0
Ukraine,Peaches and nectarines,2022,1500.0,12800.0,8533.3
Ukraine,Peaches and nectarines,2023,1300.0,11190.0,8607.7
Ukraine,Pears,2019,11700.0,155300.0,13273.5
Ukraine,Pears,2020,11700.0,152290.0,13016.2
Ukraine,Pears,2021,12000.0,163280.0,13606.7
Ukraine,Pears,2022,11100.0,146060.0,13158.6
Ukraine,Pears,2023,10800.0,144790.0,13406.5
Ukraine,Plums and sloes,2019,17300.0,181140.0,10470.5
Ukraine,Plums and sloes,2020,17600.0,173230.0,9842.6
Ukraine,Plums and sloes,2021,17900.0,188300.0,10519.6
Ukraine,Plums and sloes,2022,16700.0,168610.0,10096.4
Ukraine,Plums and sloes,2023,16100.0,165310.0,10267.7
Ukraine,Potatoes,2019,1308800.0,20269190.0,15486.9
Ukraine,Potatoes,2020,1325200.0,20837990.0,15724.4
Ukraine,Potatoes,2021,1283200.0,21356320.0,16643.0
Ukraine,Potatoes,2022,1204300.0,20899210.0,17353.8
Ukraine,Potatoes,2023,1210200.0,21358630.0,17648.8
Ukraine,Rice,2019,10500.0,54570.0,5197.1
Ukraine,Rice,2020,11200.0,60680.0,5417.9
Ukraine,Rice,2021,10100.0,49480.0,4899.0
Ukraine,Rice,2022,700.0,3090.0,4414.3
Ukraine,Rice,2023,2200.0,11080.0,5036.4
Ukraine,Soya beans,2019,1612800.0,3698710.0,2293.3
Ukraine,Soya beans,2020,1364300.0,2797670.0,2050.6
Ukraine,Soya beans,2021,1322900.0,3493200.0,2640.6
Ukraine,Soya beans,2022,1527200.0,3443800.0,2255.0
Ukraine,Soya beans,2023,1834000.0,4742550.0,2585.9
Ukraine,Sugar beet,2019,221300.0,10204530.0,46111.7
Ukraine,Sugar beet,2020,220000.0,9150180.0,41591.7
Ukraine,Sugar beet,2021,226600.0,10853880.0,47898.9
Ukraine,Sugar beet,2022,183800.0,9941460.0,54088.5
Ukraine,Sugar beet,2023,250100.0,13129710.0,52497.8
Ukraine,Sunflower seed,2019,5958900.0,15254120.0,2559.9
Ukraine,Sunflower seed,2020,6480900.0,13110430.0,2022.9
Ukraine,Sunflower seed,2021,6665100.0,16392410.0,2459.4
Ukraine,Sunflower seed,2022,5238000.0,11328740.0,2162.8
Ukraine,Sunflower seed,2023,5201600.0,12759690.0,2453.0
Ukraine,"Walnuts, in shell",2019,13900.0,125850.0,9054.0
Ukraine,"Walnuts, in shell",2020,13400.0,113320.0,8456.7
Ukraine,"Walnuts, in shell",2021,13800.0,115420.0,8363.8
Ukraine,"Walnuts, in shell",2022,12900.0,107660.0,8345.7
Ukraine,"Walnuts, in shell",2023,13500.0,106120.0,7860.7
Ukraine,Watermelons,2019,47300.0,441670.0,9337.6
Ukraine,Watermelons,2020,46500.0,400070.0,8603.7
Ukraine,Watermelons,2021,45600.0,400060.0,8773.2
Ukraine,Watermelons,2022,22800.0,204500.0,8969.3
Ukraine,Watermelons,2023,23400.0,215720.0,9218.8
Ukraine,Wheat,2019,6825300.0,28370280.0,4156.6
Ukraine,Wheat,2020,6564500.0,24912350.0,3795.0
Ukraine,Wheat,2021,7099400.0,32183300.0,4533.2
Ukraine,Wheat,2022,5281500.0,20729240.0,3924.9
Ukraine,Wheat,2023,4658400.0,21625170.0,4642.2
Ukraine,"Beans, dry",2019,42000.0,64280.0,1530.5
Ukraine,"Beans, dry",2020,48500.0,75140.0,1549.3
Ukraine,"Beans, dry",2021,48400.0,79790.0,1648.6
Ukraine,"Beans, dry",2022,37000.0,58870.0,1591.1
Ukraine,"Beans, dry",2023,13700.0,6280.0,458.4
Ukraine,"Broad beans and horse beans, dry",2019,1200.0,3980.0,3316.7
Ukraine,"Broad beans and horse beans, dry",2020,3100.0,11930.0,3848.4
Ukraine,"Broad beans and horse beans, dry",2021,1900.0,7030.0,3700.0
Ukraine,"Broad beans and horse beans, dry",2022,2300.0,4130.0,1795.7
Ukraine,"Broad beans and horse beans, dry",2023,800.0,1900.0,2375.0
Ukraine,"Broad beans and horse beans, green",2019,64.0,434.09,6779.5
Ukraine,"Broad beans and horse beans, green",2020,64.0,434.34,6745.6
Ukraine,"Broad beans and horse beans, green",2021,65.0,442.08,6813.4
Ukraine,"Broad beans and horse beans, green",2022,65.0,436.83,6745.5
Ukraine,"Broad beans and horse beans, green",2023,65.0,437.75,6772.6
Ukraine,Cabbages,2019,65900.0,1732920.0,26296.2
Ukraine,Cabbages,2020,69100.0,1759190.0,25458.6
Ukraine,Cabbages,2021,67800.0,1722580.0,25406.8
Ukraine,Cabbages,2022,59300.0,1533450.0,25859.2
Ukraine,Cabbages,2023,61300.0,1587370.0,25895.1
Ukraine,Carrots and turnips,2019,43000.0,869450.0,20219.8
Ukraine,Carrots and turnips,2020,43500.0,862460.0,19826.7
Ukraine,Carrots and turnips,2021,43200.0,863290.0,19983.6
Ukraine,Carrots and turnips,2022,38200.0,748930.0,19605.5
Ukraine,Carrots and turnips,2023,40700.0,844410.0,20747.2
Ukraine,Cauliflowers and broccoli,2019,1400.0,22570.0,16121.4
Ukraine,Cauliflowers and broccoli,2020,1500.0,20200.0,13466.7
Ukraine,Cauliflowers and broccoli,2021,1400.0,17880.0,12771.4
Ukraine,Cauliflowers and broccoli,2022,800.0,9120.0,11400.0
Ukraine,Cauliflowers and broccoli,2023,800.0,10490.0,13112.5
Ukraine,Cherries,2019,10000.0,68640.0,6864.0
Ukraine,Cherries,2020,10000.0,63550.0,6355.0
Ukraine,Cherries,2021,10300.0,61850.0,6004.9
Ukraine,Cherries,2022,7000.0,58180.0,8311.4
Ukraine,Cherries,2023,6400.0,53230.0,8317.2
Ukraine,"Chestnuts, in shell",2019,82.0,224.02,2736.5
Ukraine,"Chestnuts, in shell",2020,82.0,224.58,2745.3
Ukraine,"Chestnuts, in shell",2021,83.0,226.05,2725.2
Ukraine,"Chestnuts, in shell",2022,83.0,226.29,2730.9
Ukraine,"Chestnuts, in shell",2023,83.0,226.53,2736.5
Ukraine,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,15400.0,172830.0,11222.7
Ukraine,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,15800.0,181290.0,11474.1
Ukraine,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,15500.0,173560.0,11197.4
Ukraine,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,11000.0,116710.0,10610.0
Ukraine,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,11300.0,123850.0,10960.2
Ukraine,Cucumbers and gherkins,2019,52100.0,1034170.0,19849.7
Ukraine,Cucumbers and gherkins,2020,54100.0,1012530.0,18715.9
Ukraine,Cucumbers and gherkins,2021,53300.0,1079960.0,20261.9
Ukraine,Cucumbers and gherkins,2022,45100.0,825590.0,18305.8
Ukraine,Cucumbers and gherkins,2023,47200.0,874340.0,18524.2
Ukraine,Eggplants (aubergines),2019,5200.0,66420.0,12773.1
Ukraine,Eggplants (aubergines),2020,5100.0,67910.0,13315.7
Ukraine,Eggplants (aubergines),2021,4800.0,59480.0,12391.7
Ukraine,Eggplants (aubergines),2022,2200.0,30350.0,13795.5
Ukraine,Eggplants (aubergines),2023,2400.0,32680.0,13616.7
Ukraine,Green garlic,2019,23600.0,215070.0,9113.1
Ukraine,Green garlic,2020,23800.0,211680.0,8894.1
Ukraine,Green garlic,2021,22900.0,215080.0,9392.1
Ukraine,Green garlic,2022,20500.0,188980.0,9218.5
Ukraine,Green garlic,2023,20400.0,186350.0,9134.8
Ukraine,Hop cones,2019,400.0,510.0,1275.0
Ukraine,Hop cones,2020,400.0,510.0,1275.0
Ukraine,Hop cones,2021,400.0,530.0,1325.0
Ukraine,Hop cones,2022,200.0,250.0,1250.0
